Date,Month,Hour Taken,Pollutant
01/08/2015,8,0,6.6
01/08/2015,8,1,4.5
01/08/2015,8,2,3.0
01/08/2015,8,3,4.3
01/08/2015,8,4,13.6
01/08/2015,8,5,22.8
01/08/2015,8,6,26.8
01/08/2015,8,7,28.2
01/08/2015,8,8,28.5
01/08/2015,8,9,29.0
01/08/2015,8,10,41.8
01/08/2015,8,11,37.4
01/08/2015,8,12,49.5
01/08/2015,8,13,33.1
01/08/2015,8,14,29.0
01/08/2015,8,15,25.4
01/08/2015,8,16,18.9
01/08/2015,8,17,16.1
01/08/2015,8,18,13.5
01/08/2015,8,19,13.7
01/08/2015,8,20,17.6
01/08/2015,8,21,19.6
01/08/2015,8,22,14.1
01/08/2015,8,23,18.8
02/08/2015,8,0,13.0
02/08/2015,8,1,13.2
02/08/2015,8,2,8.0
02/08/2015,8,3,6.8
02/08/2015,8,4,10.2
02/08/2015,8,5,24.9
02/08/2015,8,6,16.7
02/08/2015,8,7,16.9
02/08/2015,8,8,29.0
02/08/2015,8,9,31.7
02/08/2015,8,10,26.2
02/08/2015,8,11,27.4
02/08/2015,8,12,39.2
02/08/2015,8,13,32.3
02/08/2015,8,14,22.9
02/08/2015,8,15,15.2
02/08/2015,8,16,17.3
02/08/2015,8,17,21.5
02/08/2015,8,18,17.7
02/08/2015,8,19,12.1
02/08/2015,8,20,6.5
02/08/2015,8,21,6.5
02/08/2015,8,22,4.4
02/08/2015,8,23,7.8
03/08/2015,8,0,1.1
03/08/2015,8,1,0.8
03/08/2015,8,2,0.5
03/08/2015,8,3,1.1
03/08/2015,8,4,11.3
03/08/2015,8,5,30.2
03/08/2015,8,6,43.7
03/08/2015,8,7,53.6
03/08/2015,8,8,55.0
03/08/2015,8,9,44.0
03/08/2015,8,10,51.8
03/08/2015,8,11,41.9
03/08/2015,8,12,36.2
03/08/2015,8,13,37.2
03/08/2015,8,14,25.0
03/08/2015,8,15,41.4
03/08/2015,8,16,40.2
03/08/2015,8,17,34.3
03/08/2015,8,18,24.0
03/08/2015,8,19,23.3
03/08/2015,8,20,12.8
03/08/2015,8,21,10.4
03/08/2015,8,22,9.5
03/08/2015,8,23,2.6
04/08/2015,8,0,1.5
04/08/2015,8,1,1.5
04/08/2015,8,2,1.8
04/08/2015,8,3,2.2
04/08/2015,8,4,12.9
04/08/2015,8,5,26.6
04/08/2015,8,6,47.5
04/08/2015,8,7,47.4
04/08/2015,8,8,39.3
04/08/2015,8,9,44.9
