Date,Month,Hour Taken,Pollutant
01/01/2019,1,0,1.5
01/01/2019,1,1,2.7
01/01/2019,1,2,2.5
01/01/2019,1,3,2.4
01/01/2019,1,4,1.0
01/01/2019,1,5,0.8
01/01/2019,1,6,0.9
01/01/2019,1,7,0.9
01/01/2019,1,8,1.5
01/01/2019,1,9,1.0
01/01/2019,1,10,1.4
01/01/2019,1,11,5.7
01/01/2019,1,12,4.7
01/01/2019,1,13,6.7
01/01/2019,1,14,6.3
01/01/2019,1,15,9.6
01/01/2019,1,16,6.4
01/01/2019,1,17,7.5
01/01/2019,1,18,2.3
01/01/2019,1,19,5.2
01/01/2019,1,20,2.9
01/01/2019,1,21,5.9
01/01/2019,1,22,2.8
01/01/2019,1,23,0.5
02/01/2019,1,0,1.7
02/01/2019,1,1,1.4
02/01/2019,1,2,1.4
02/01/2019,1,3,3.2
02/01/2019,1,4,22.2
02/01/2019,1,5,32.2
02/01/2019,1,6,11.4
02/01/2019,1,7,31.0
02/01/2019,1,8,57.2
02/01/2019,1,9,80.6
02/01/2019,1,10,73.0
02/01/2019,1,11,79.8
02/01/2019,1,12,60.6
02/01/2019,1,13,51.7
02/01/2019,1,14,92.3
02/01/2019,1,15,71.0
02/01/2019,1,16,68.8
02/01/2019,1,17,72.9
02/01/2019,1,18,120.4
02/01/2019,1,19,88.5
02/01/2019,1,20,85.4
02/01/2019,1,21,83.9
02/01/2019,1,22,32.0
02/01/2019,1,23,18.6
03/01/2019,1,0,11.0
03/01/2019,1,1,6.6
03/01/2019,1,2,3.1
03/01/2019,1,3,3.7
03/01/2019,1,4,5.8
03/01/2019,1,5,22.9
03/01/2019,1,6,61.1
03/01/2019,1,7,94.8
03/01/2019,1,8,79.1
03/01/2019,1,9,82.3
03/01/2019,1,10,91.7
03/01/2019,1,11,76.4
03/01/2019,1,12,71.4
03/01/2019,1,13,84.0
03/01/2019,1,14,102.2
03/01/2019,1,15,102.1
03/01/2019,1,16,90.6
03/01/2019,1,17,99.5
03/01/2019,1,18,84.2
03/01/2019,1,19,57.8
03/01/2019,1,20,39.6
03/01/2019,1,21,35.4
03/01/2019,1,22,43.2
03/01/2019,1,23,25.2
04/01/2019,1,0,23.9
04/01/2019,1,1,28.1
04/01/2019,1,2,32.5
04/01/2019,1,3,19.7
04/01/2019,1,4,10.6
04/01/2019,1,5,20.2
04/01/2019,1,6,65.2
04/01/2019,1,7,97.0
04/01/2019,1,8,116.5
04/01/2019,1,9,120.5
04/01/2019,1,10,106.0
04/01/2019,1,11,117.4
04/01/2019,1,12,152.6
04/01/2019,1,13,193.9
04/01/2019,1,14,153.5
04/01/2019,1,15,127.4
04/01/2019,1,16,110.1
