Date,Month,Hour Taken,Pollutant
01/04/2015,4,0,0.3
01/04/2015,4,1,0.0
01/04/2015,4,2,0.0
01/04/2015,4,3,0.1
01/04/2015,4,4,0.6
01/04/2015,4,5,1.2
01/04/2015,4,6,5.4
01/04/2015,4,7,23.3
01/04/2015,4,8,30.4
01/04/2015,4,9,23.9
01/04/2015,4,10,27.1
01/04/2015,4,11,22.1
01/04/2015,4,12,21.0
01/04/2015,4,13,20.8
01/04/2015,4,14,24.2
01/04/2015,4,15,26.6
01/04/2015,4,16,22.8
01/04/2015,4,17,23.2
01/04/2015,4,18,24.3
01/04/2015,4,19,16.7
01/04/2015,4,20,27.3
01/04/2015,4,21,17.6
01/04/2015,4,22,4.1
01/04/2015,4,23,1.9
02/04/2015,4,0,0.6
02/04/2015,4,1,0.9
02/04/2015,4,2,0.3
02/04/2015,4,3,0.2
02/04/2015,4,4,0.1
02/04/2015,4,5,1.4
02/04/2015,4,6,8.6
02/04/2015,4,7,31.0
02/04/2015,4,8,38.7
02/04/2015,4,9,30.9
02/04/2015,4,10,29.9
02/04/2015,4,11,26.7
02/04/2015,4,12,35.6
02/04/2015,4,13,36.0
02/04/2015,4,14,46.9
02/04/2015,4,15,40.9
02/04/2015,4,16,28.0
02/04/2015,4,17,13.1
02/04/2015,4,18,51.1
02/04/2015,4,19,57.1
02/04/2015,4,20,53.8
02/04/2015,4,21,35.4
02/04/2015,4,22,21.5
02/04/2015,4,23,17.7
03/04/2015,4,0,12.8
03/04/2015,4,1,11.7
03/04/2015,4,2,8.7
03/04/2015,4,3,10.6
03/04/2015,4,4,7.8
03/04/2015,4,5,20.8
03/04/2015,4,6,29.3
03/04/2015,4,7,35.9
03/04/2015,4,8,54.5
03/04/2015,4,9,60.9
03/04/2015,4,10,78.0
03/04/2015,4,11,53.3
03/04/2015,4,12,45.9
03/04/2015,4,13,35.6
03/04/2015,4,14,20.6
03/04/2015,4,15,16.6
03/04/2015,4,16,11.7
03/04/2015,4,17,7.3
03/04/2015,4,18,7.2
03/04/2015,4,19,6.0
03/04/2015,4,20,5.3
03/04/2015,4,21,4.5
03/04/2015,4,22,3.8
03/04/2015,4,23,3.1
04/04/2015,4,0,1.3
04/04/2015,4,1,0.9
04/04/2015,4,2,1.6
04/04/2015,4,3,0.3
04/04/2015,4,4,0.7
04/04/2015,4,5,2.3
04/04/2015,4,6,1.9
04/04/2015,4,7,4.2
04/04/2015,4,8,12.2
04/04/2015,4,9,14.9
04/04/2015,4,10,28.1
04/04/2015,4,11,19.2
04/04/2015,4,12,37.7
