Date,Month,Hour Taken,Pollutant
01/11/2015,11,0,52.4
01/11/2015,11,1,41.6
01/11/2015,11,2,42.8
01/11/2015,11,3,58.7
01/11/2015,11,4,38.1
01/11/2015,11,5,29.1
01/11/2015,11,6,33.2
01/11/2015,11,7,26.6
01/11/2015,11,8,30.6
01/11/2015,11,9,41.0
01/11/2015,11,10,64.2
01/11/2015,11,11,68.5
01/11/2015,11,12,61.0
01/11/2015,11,13,56.1
01/11/2015,11,14,56.8
01/11/2015,11,15,70.0
01/11/2015,11,16,59.5
01/11/2015,11,17,57.3
01/11/2015,11,18,46.6
01/11/2015,11,19,32.7
01/11/2015,11,20,21.6
01/11/2015,11,21,27.0
01/11/2015,11,22,18.1
01/11/2015,11,23,15.2
02/11/2015,11,0,15.6
02/11/2015,11,1,16.1
02/11/2015,11,2,10.1
02/11/2015,11,3,6.0
02/11/2015,11,4,7.8
02/11/2015,11,5,32.9
02/11/2015,11,6,83.7
02/11/2015,11,7,114.0
02/11/2015,11,8,116.0
02/11/2015,11,9,104.5
02/11/2015,11,10,90.4
02/11/2015,11,11,98.9
02/11/2015,11,12,92.2
02/11/2015,11,13,95.1
02/11/2015,11,14,92.6
02/11/2015,11,15,104.6
02/11/2015,11,16,96.1
02/11/2015,11,17,74.0
02/11/2015,11,18,63.7
02/11/2015,11,19,62.7
02/11/2015,11,20,55.5
02/11/2015,11,21,52.8
02/11/2015,11,22,38.6
02/11/2015,11,23,36.0
03/11/2015,11,0,24.5
03/11/2015,11,1,21.5
03/11/2015,11,2,20.2
03/11/2015,11,3,13.8
03/11/2015,11,4,13.0
03/11/2015,11,5,27.3
03/11/2015,11,6,61.1
03/11/2015,11,7,88.7
03/11/2015,11,8,87.0
03/11/2015,11,9,89.7
03/11/2015,11,10,91.5
03/11/2015,11,11,80.4
03/11/2015,11,12,94.4
03/11/2015,11,13,91.5
03/11/2015,11,14,104.2
03/11/2015,11,15,113.7
03/11/2015,11,16,129.6
03/11/2015,11,17,90.5
03/11/2015,11,18,88.9
03/11/2015,11,19,68.4
03/11/2015,11,20,53.4
03/11/2015,11,21,52.8
03/11/2015,11,22,32.4
03/11/2015,11,23,29.3
04/11/2015,11,0,39.0
04/11/2015,11,1,26.3
04/11/2015,11,2,19.8
04/11/2015,11,3,20.9
04/11/2015,11,4,24.9
04/11/2015,11,5,49.6
04/11/2015,11,6,97.5
04/11/2015,11,7,105.0
04/11/2015,11,8,137.5
04/11/2015,11,9,128.4
04/11/2015,11,10,109.3
04/11/2015,11,11,92.4
04/11/2015,11,12,72.4
04/11/2015,11,13,70.6
04/11/2015,11,14,71.4
04/11/2015,11,15,87.6
04/11/2015,11,16,90.5
04/11/2015,11,17,93.8
04/11/2015,11,18,101.0
04/11/2015,11,19,71.9
04/11/2015,11,20,46.7
04/11/2015,11,21,45.0
04/11/2015,11,22,23.8
04/11/2015,11,23,35.4
05/11/2015,11,0,34.7
05/11/2015,11,1,15.1
05/11/2015,11,2,7.0
05/11/2015,11,3,2.5
05/11/2015,11,4,5.4
05/11/2015,11,5,31.7
05/11/2015,11,6,40.8
05/11/2015,11,7,61.5
05/11/2015,11,8,79.9
05/11/2015,11,9,72.4
05/11/2015,11,10,57.1
05/11/2015,11,11,69.3
05/11/2015,11,12,74.9
05/11/2015,11,13,77.2
05/11/2015,11,14,89.0
05/11/2015,11,15,74.7
05/11/2015,11,16,69.2
05/11/2015,11,17,55.5
05/11/2015,11,18,49.2
05/11/2015,11,19,44.6
05/11/2015,11,20,41.2
05/11/2015,11,21,45.6
05/11/2015,11,22,28.5
05/11/2015,11,23,31.3
06/11/2015,11,0,18.8
06/11/2015,11,1,9.1
06/11/2015,11,2,0.5
06/11/2015,11,3,7.0
06/11/2015,11,4,4.6
06/11/2015,11,5,17.5
06/11/2015,11,6,46.5
06/11/2015,11,7,57.4
06/11/2015,11,8,61.6
06/11/2015,11,9,65.4
06/11/2015,11,10,58.0
06/11/2015,11,11,54.0
06/11/2015,11,12,55.2
06/11/2015,11,13,68.3
06/11/2015,11,14,52.6
06/11/2015,11,15,105.8
06/11/2015,11,16,74.1
06/11/2015,11,17,54.6
06/11/2015,11,18,54.4
06/11/2015,11,19,42.3
06/11/2015,11,20,41.2
06/11/2015,11,21,31.8
06/11/2015,11,22,26.5
06/11/2015,11,23,16.4
07/11/2015,11,0,11.2
07/11/2015,11,1,11.2
07/11/2015,11,2,8.8
07/11/2015,11,3,7.0
07/11/2015,11,4,3.4
07/11/2015,11,5,13.2
07/11/2015,11,6,10.7
07/11/2015,11,7,3.5
07/11/2015,11,8,19.0
07/11/2015,11,9,43.9
07/11/2015,11,10,18.6
07/11/2015,11,11,48.4
07/11/2015,11,12,31.2
07/11/2015,11,13,41.2
07/11/2015,11,14,50.6
07/11/2015,11,15,23.2
07/11/2015,11,16,14.8
07/11/2015,11,17,16.9
07/11/2015,11,18,17.2
07/11/2015,11,19,12.5
07/11/2015,11,20,16.3
07/11/2015,11,21,28.3
07/11/2015,11,22,30.1
07/11/2015,11,23,22.4
08/11/2015,11,0,13.9
08/11/2015,11,1,17.6
08/11/2015,11,2,10.7
08/11/2015,11,3,15.2
08/11/2015,11,4,4.7
08/11/2015,11,5,3.8
08/11/2015,11,6,15.0
08/11/2015,11,7,9.2
08/11/2015,11,8,9.3
08/11/2015,11,9,19.5
08/11/2015,11,10,23.6
08/11/2015,11,11,21.4
08/11/2015,11,12,30.3
08/11/2015,11,13,31.2
08/11/2015,11,14,32.6
08/11/2015,11,15,34.8
08/11/2015,11,16,19.0
08/11/2015,11,17,10.3
08/11/2015,11,18,9.3
08/11/2015,11,19,7.1
08/11/2015,11,20,5.3
08/11/2015,11,21,2.1
08/11/2015,11,22,1.4
08/11/2015,11,23,3.2
09/11/2015,11,0,9.5
09/11/2015,11,1,1.3
09/11/2015,11,2,0.5
09/11/2015,11,3,1.0
09/11/2015,11,4,1.1
09/11/2015,11,5,4.9
09/11/2015,11,6,18.8
09/11/2015,11,7,35.5
09/11/2015,11,8,40.3
09/11/2015,11,9,47.7
09/11/2015,11,10,28.8
09/11/2015,11,11,38.9
09/11/2015,11,12,54.1
09/11/2015,11,13,58.8
09/11/2015,11,14,54.4
09/11/2015,11,15,47.5
09/11/2015,11,16,42.8
09/11/2015,11,17,38.5
09/11/2015,11,18,23.3
09/11/2015,11,19,13.7
09/11/2015,11,20,9.6
09/11/2015,11,21,8.2
09/11/2015,11,22,5.6
09/11/2015,11,23,6.1
10/11/2015,11,0,1.2
10/11/2015,11,1,0.3
10/11/2015,11,2,0.8
10/11/2015,11,3,2.9
10/11/2015,11,4,0.5
10/11/2015,11,5,7.7
10/11/2015,11,6,13.3
10/11/2015,11,7,29.7
10/11/2015,11,8,29.6
10/11/2015,11,9,36.2
10/11/2015,11,10,42.1
10/11/2015,11,11,30.7
10/11/2015,11,12,27.5
10/11/2015,11,13,27.5
10/11/2015,11,14,32.5
10/11/2015,11,15,38.1
10/11/2015,11,16,46.7
10/11/2015,11,17,47.6
10/11/2015,11,18,33.5
10/11/2015,11,19,16.9
10/11/2015,11,20,13.7
10/11/2015,11,21,12.1
