Date,Month,Hour Taken,Pollutant
01/05/2012,5,0,0.0
01/05/2012,5,1,0.0
01/05/2012,5,2,0.0
01/05/2012,5,3,0.2
01/05/2012,5,4,7.3
01/05/2012,5,5,10.2
01/05/2012,5,6,9.8
01/05/2012,5,7,4.5
01/05/2012,5,8,14.0
01/05/2012,5,9,9.5
01/05/2012,5,10,9.3
01/05/2012,5,11,6.1
01/05/2012,5,12,1.7
01/05/2012,5,13,28.3
01/05/2012,5,14,18.3
01/05/2012,5,15,19.1
01/05/2012,5,16,17.1
01/05/2012,5,17,20.7
01/05/2012,5,18,13.6
01/05/2012,5,19,4.7
01/05/2012,5,20,5.0
01/05/2012,5,21,4.9
01/05/2012,5,22,11.2
01/05/2012,5,23,7.2
02/05/2012,5,0,8.0
02/05/2012,5,1,1.7
02/05/2012,5,2,2.2
02/05/2012,5,3,3.3
02/05/2012,5,4,3.6
02/05/2012,5,5,13.5
02/05/2012,5,6,64.2
02/05/2012,5,7,33.8
02/05/2012,5,8,17.8
02/05/2012,5,9,14.7
02/05/2012,5,10,20.3
02/05/2012,5,11,25.5
02/05/2012,5,12,29.4
02/05/2012,5,13,28.4
02/05/2012,5,14,10.7
02/05/2012,5,15,4.3
02/05/2012,5,16,2.3
02/05/2012,5,17,1.6
02/05/2012,5,18,1.7
02/05/2012,5,19,0.9
02/05/2012,5,20,0.1
02/05/2012,5,21,0.1
02/05/2012,5,22,0.1
02/05/2012,5,23,0.0
03/05/2012,5,0,0.0
03/05/2012,5,1,0.2
03/05/2012,5,2,0.0
03/05/2012,5,3,0.3
03/05/2012,5,4,3.1
03/05/2012,5,5,9.1
03/05/2012,5,6,19.5
03/05/2012,5,7,28.9
03/05/2012,5,8,21.7
03/05/2012,5,9,16.3
03/05/2012,5,10,13.1
03/05/2012,5,11,18.9
03/05/2012,5,12,16.2
03/05/2012,5,13,37.7
03/05/2012,5,14,17.3
03/05/2012,5,15,21.8
03/05/2012,5,16,19.3
