Date,Month,Hour Taken,Pollutant
01/10/2012,10,0,37.3
01/10/2012,10,1,20.9
01/10/2012,10,2,4.0
01/10/2012,10,3,23.2
01/10/2012,10,4,16.8
01/10/2012,10,5,95.7
01/10/2012,10,6,219.6
01/10/2012,10,7,151.4
01/10/2012,10,8,134.7
01/10/2012,10,9,93.7
01/10/2012,10,10,97.4
01/10/2012,10,11,66.2
01/10/2012,10,12,63.2
01/10/2012,10,13,71.2
01/10/2012,10,14,49.9
01/10/2012,10,15,71.0
01/10/2012,10,16,50.5
01/10/2012,10,17,52.3
01/10/2012,10,18,30.1
01/10/2012,10,19,18.7
01/10/2012,10,20,18.4
01/10/2012,10,21,6.5
01/10/2012,10,22,22.9
01/10/2012,10,23,8.4
02/10/2012,10,0,2.6
02/10/2012,10,1,24.8
02/10/2012,10,2,13.1
02/10/2012,10,3,37.4
02/10/2012,10,4,31.5
02/10/2012,10,5,68.4
02/10/2012,10,6,114.3
02/10/2012,10,7,135.0
02/10/2012,10,8,107.0
02/10/2012,10,9,112.5
02/10/2012,10,10,115.5
02/10/2012,10,11,88.0
02/10/2012,10,12,98.2
02/10/2012,10,13,90.7
02/10/2012,10,14,91.9
02/10/2012,10,15,98.2
02/10/2012,10,16,105.8
02/10/2012,10,17,79.8
02/10/2012,10,18,28.2
02/10/2012,10,19,22.6
02/10/2012,10,20,18.7
02/10/2012,10,21,22.5
02/10/2012,10,22,22.7
02/10/2012,10,23,7.0
03/10/2012,10,0,5.3
03/10/2012,10,1,1.2
03/10/2012,10,2,10.3
03/10/2012,10,3,5.5
03/10/2012,10,4,14.1
03/10/2012,10,5,29.3
03/10/2012,10,6,91.4
03/10/2012,10,7,101.2
03/10/2012,10,8,61.3
03/10/2012,10,9,41.7
03/10/2012,10,10,30.8
03/10/2012,10,11,26.6
03/10/2012,10,12,25.4
03/10/2012,10,13,24.4
03/10/2012,10,14,58.3
03/10/2012,10,15,52.8
03/10/2012,10,16,40.7
03/10/2012,10,17,56.0
03/10/2012,10,18,51.6
03/10/2012,10,19,36.7
03/10/2012,10,20,33.0
03/10/2012,10,21,30.4
03/10/2012,10,22,19.7
03/10/2012,10,23,4.4
04/10/2012,10,0,0.8
04/10/2012,10,1,2.7
04/10/2012,10,2,0.2
04/10/2012,10,3,6.9
04/10/2012,10,4,17.7
04/10/2012,10,5,58.6
04/10/2012,10,6,116.5
04/10/2012,10,7,172.4
04/10/2012,10,8,93.0
04/10/2012,10,9,38.4
04/10/2012,10,10,43.7
04/10/2012,10,11,38.5
04/10/2012,10,12,49.8
04/10/2012,10,13,36.7
04/10/2012,10,14,60.4
04/10/2012,10,15,77.8
04/10/2012,10,16,74.9
04/10/2012,10,17,82.7
04/10/2012,10,18,108.7
04/10/2012,10,19,58.4
04/10/2012,10,20,43.8
04/10/2012,10,21,44.4
04/10/2012,10,22,38.0
04/10/2012,10,23,16.4
05/10/2012,10,0,30.4
05/10/2012,10,1,12.5
05/10/2012,10,2,31.9
05/10/2012,10,3,19.3
05/10/2012,10,4,8.8
05/10/2012,10,5,5.0
05/10/2012,10,6,19.1
05/10/2012,10,7,36.5
05/10/2012,10,8,34.3
05/10/2012,10,9,31.0
05/10/2012,10,10,31.3
05/10/2012,10,11,29.3
05/10/2012,10,12,28.4
05/10/2012,10,13,32.5
05/10/2012,10,14,32.2
05/10/2012,10,15,40.1
05/10/2012,10,16,34.6
05/10/2012,10,17,44.8
05/10/2012,10,18,38.2
05/10/2012,10,19,36.9
05/10/2012,10,20,19.3
05/10/2012,10,21,13.0
05/10/2012,10,22,6.9
05/10/2012,10,23,2.0
06/10/2012,10,0,5.2
06/10/2012,10,1,27.4
06/10/2012,10,2,6.7
06/10/2012,10,3,12.5
06/10/2012,10,4,30.7
06/10/2012,10,5,25.7
06/10/2012,10,6,0.3
06/10/2012,10,7,17.2
06/10/2012,10,8,28.0
06/10/2012,10,9,23.7
06/10/2012,10,10,36.2
06/10/2012,10,11,28.7
06/10/2012,10,12,22.1
06/10/2012,10,13,21.5
06/10/2012,10,14,29.2
06/10/2012,10,15,20.8
06/10/2012,10,16,21.3
06/10/2012,10,17,37.5
06/10/2012,10,18,12.8
06/10/2012,10,19,17.9
06/10/2012,10,20,6.4
06/10/2012,10,21,5.0
06/10/2012,10,22,1.5
06/10/2012,10,23,2.2
07/10/2012,10,0,0.3
07/10/2012,10,1,0.7
07/10/2012,10,2,0.7
07/10/2012,10,3,0.5
07/10/2012,10,4,0.5
07/10/2012,10,5,3.2
07/10/2012,10,6,8.4
07/10/2012,10,7,17.8
07/10/2012,10,8,13.1
07/10/2012,10,9,17.4
07/10/2012,10,10,19.8
07/10/2012,10,11,34.2
07/10/2012,10,12,37.3
07/10/2012,10,13,45.0
07/10/2012,10,14,29.8
07/10/2012,10,15,15.6
07/10/2012,10,16,2.4
07/10/2012,10,17,0.4
07/10/2012,10,18,16.3
07/10/2012,10,19,15.6
07/10/2012,10,20,19.8
07/10/2012,10,21,12.7
07/10/2012,10,22,27.5
07/10/2012,10,23,43.2
08/10/2012,10,0,34.1
08/10/2012,10,1,17.3
08/10/2012,10,2,9.0
08/10/2012,10,3,6.8
08/10/2012,10,4,11.3
08/10/2012,10,5,50.5
08/10/2012,10,6,94.8
08/10/2012,10,7,61.5
08/10/2012,10,8,77.8
08/10/2012,10,9,77.7
08/10/2012,10,10,85.5
08/10/2012,10,11,71.2
08/10/2012,10,12,59.2
08/10/2012,10,13,54.9
08/10/2012,10,14,52.2
08/10/2012,10,15,53.5
08/10/2012,10,16,21.2
08/10/2012,10,17,7.3
08/10/2012,10,18,11.1
08/10/2012,10,19,21.5
08/10/2012,10,20,24.0
08/10/2012,10,21,26.9
08/10/2012,10,22,14.1
08/10/2012,10,23,6.1
09/10/2012,10,0,2.9
09/10/2012,10,1,4.8
09/10/2012,10,2,2.3
09/10/2012,10,3,11.9
09/10/2012,10,4,13.3
09/10/2012,10,5,55.4
