Date,Month,Hour Taken,Pollutant
01/07/2014,7,0,5.8
01/07/2014,7,1,3.6
01/07/2014,7,2,3.3
01/07/2014,7,3,4.2
01/07/2014,7,4,21.1
01/07/2014,7,5,84.4
01/07/2014,7,6,84.2
01/07/2014,7,7,95.4
01/07/2014,7,8,64.2
01/07/2014,7,9,32.6
01/07/2014,7,10,32.7
01/07/2014,7,11,18.8
01/07/2014,7,12,18.9
01/07/2014,7,13,7.7
01/07/2014,7,14,15.3
01/07/2014,7,15,7.0
01/07/2014,7,16,6.3
01/07/2014,7,17,4.1
01/07/2014,7,18,2.1
01/07/2014,7,19,0.3
01/07/2014,7,20,0.3
01/07/2014,7,21,0.1
01/07/2014,7,22,1.6
01/07/2014,7,23,3.5
02/07/2014,7,0,9.0
02/07/2014,7,1,4.4
02/07/2014,7,2,4.0
02/07/2014,7,3,7.9
02/07/2014,7,4,34.2
02/07/2014,7,5,67.0
02/07/2014,7,6,118.7
02/07/2014,7,7,112.0
02/07/2014,7,8,86.1
02/07/2014,7,9,39.2
02/07/2014,7,10,26.3
02/07/2014,7,11,35.7
02/07/2014,7,12,32.0
02/07/2014,7,13,34.6
02/07/2014,7,14,36.8
02/07/2014,7,15,37.5
02/07/2014,7,16,32.2
02/07/2014,7,17,23.7
02/07/2014,7,18,23.6
02/07/2014,7,19,11.8
02/07/2014,7,20,7.1
02/07/2014,7,21,9.4
02/07/2014,7,22,5.6
02/07/2014,7,23,1.4
03/07/2014,7,0,1.3
03/07/2014,7,1,0.7
03/07/2014,7,2,0.1
03/07/2014,7,3,1.1
03/07/2014,7,4,9.2
03/07/2014,7,5,27.2
03/07/2014,7,6,71.4
03/07/2014,7,7,75.8
03/07/2014,7,8,56.9
03/07/2014,7,9,23.0
03/07/2014,7,10,93.0
03/07/2014,7,11,60.9
03/07/2014,7,12,83.3
03/07/2014,7,13,69.1
03/07/2014,7,14,77.4
03/07/2014,7,15,52.1
03/07/2014,7,16,51.4
03/07/2014,7,17,24.2
03/07/2014,7,18,29.4
03/07/2014,7,19,12.1
03/07/2014,7,20,13.7
03/07/2014,7,21,12.4
03/07/2014,7,22,10.9
03/07/2014,7,23,6.6
04/07/2014,7,0,1.8
04/07/2014,7,1,1.2
04/07/2014,7,2,1.1
04/07/2014,7,3,3.9
04/07/2014,7,4,17.9
04/07/2014,7,5,34.6
04/07/2014,7,6,59.5
04/07/2014,7,7,68.2
04/07/2014,7,8,66.5
04/07/2014,7,9,64.8
04/07/2014,7,10,80.7
04/07/2014,7,11,84.6
04/07/2014,7,12,87.5
04/07/2014,7,13,87.6
04/07/2014,7,14,82.2
04/07/2014,7,15,81.9
04/07/2014,7,16,59.2
04/07/2014,7,17,63.7
04/07/2014,7,18,48.8
04/07/2014,7,19,42.6
04/07/2014,7,20,29.0
04/07/2014,7,21,24.8
04/07/2014,7,22,27.3
04/07/2014,7,23,14.1
05/07/2014,7,0,2.8
05/07/2014,7,1,0.1
05/07/2014,7,2,0.3
05/07/2014,7,3,0.5
05/07/2014,7,4,1.6
05/07/2014,7,5,1.8
05/07/2014,7,6,6.5
05/07/2014,7,7,11.7
05/07/2014,7,8,19.3
05/07/2014,7,9,23.6
05/07/2014,7,10,22.1
05/07/2014,7,11,16.8
05/07/2014,7,12,26.4
05/07/2014,7,13,26.4
05/07/2014,7,14,18.7
05/07/2014,7,15,26.0
05/07/2014,7,16,21.0
05/07/2014,7,17,19.7
05/07/2014,7,18,10.7
05/07/2014,7,19,8.8
05/07/2014,7,20,0.4
05/07/2014,7,21,0.0
05/07/2014,7,22,0.5
05/07/2014,7,23,16.2
06/07/2014,7,0,12.1
06/07/2014,7,1,13.6
06/07/2014,7,2,13.5
06/07/2014,7,3,13.0
