Date,Month,Hour Taken,Pollutant
01/07/2010,7,0,13.4
01/07/2010,7,1,31.4
01/07/2010,7,2,23.0
01/07/2010,7,3,36.9
01/07/2010,7,4,46.8
01/07/2010,7,5,62.8
01/07/2010,7,6,91.4
01/07/2010,7,7,99.0
01/07/2010,7,8,84.9
01/07/2010,7,9,84.7
01/07/2010,7,10,61.4
01/07/2010,7,11,96.7
01/07/2010,7,12,75.0
01/07/2010,7,13,82.5
01/07/2010,7,14,95.2
01/07/2010,7,15,96.8
01/07/2010,7,16,94.6
01/07/2010,7,17,84.3
01/07/2010,7,18,85.7
01/07/2010,7,19,61.6
01/07/2010,7,20,36.6
01/07/2010,7,21,35.6
01/07/2010,7,22,31.6
01/07/2010,7,23,48.7
02/07/2010,7,0,25.3
02/07/2010,7,1,2.0
02/07/2010,7,2,1.6
02/07/2010,7,3,2.2
02/07/2010,7,4,29.0
02/07/2010,7,5,65.6
02/07/2010,7,6,100.5
02/07/2010,7,7,132.4
02/07/2010,7,8,85.5
02/07/2010,7,9,67.1
02/07/2010,7,10,59.6
02/07/2010,7,11,47.8
02/07/2010,7,12,51.8
02/07/2010,7,13,56.9
02/07/2010,7,14,45.2
02/07/2010,7,15,34.8
02/07/2010,7,16,44.0
02/07/2010,7,17,38.3
02/07/2010,7,18,33.0
02/07/2010,7,19,24.7
02/07/2010,7,20,11.5
02/07/2010,7,21,13.2
02/07/2010,7,22,13.6
02/07/2010,7,23,21.1
03/07/2010,7,0,9.9
03/07/2010,7,1,11.6
03/07/2010,7,2,10.4
03/07/2010,7,3,5.8
03/07/2010,7,4,8.5
03/07/2010,7,5,21.8
03/07/2010,7,6,21.7
03/07/2010,7,7,16.0
03/07/2010,7,8,26.4
03/07/2010,7,9,48.6
03/07/2010,7,10,44.1
03/07/2010,7,11,33.5
03/07/2010,7,12,28.6
03/07/2010,7,13,24.8
03/07/2010,7,14,25.9
03/07/2010,7,15,29.5
03/07/2010,7,16,26.3
03/07/2010,7,17,24.8
03/07/2010,7,18,20.9
03/07/2010,7,19,22.3
03/07/2010,7,20,25.6
03/07/2010,7,21,24.4
03/07/2010,7,22,19.0
03/07/2010,7,23,30.0
04/07/2010,7,0,39.6
04/07/2010,7,1,52.5
04/07/2010,7,2,36.6
04/07/2010,7,3,41.6
04/07/2010,7,4,47.7
04/07/2010,7,5,38.0
04/07/2010,7,6,40.6
04/07/2010,7,7,35.9
04/07/2010,7,8,31.0
04/07/2010,7,9,21.7
04/07/2010,7,10,20.6
04/07/2010,7,11,20.8
04/07/2010,7,12,20.2
04/07/2010,7,13,26.8
04/07/2010,7,14,17.4
04/07/2010,7,15,32.6
04/07/2010,7,16,19.4
04/07/2010,7,17,13.1
04/07/2010,7,18,13.7
04/07/2010,7,19,10.3
04/07/2010,7,20,9.7
04/07/2010,7,21,6.5
04/07/2010,7,22,3.0
04/07/2010,7,23,1.1
05/07/2010,7,0,0.2
05/07/2010,7,1,0.3
05/07/2010,7,2,0.0
05/07/2010,7,3,0.1
05/07/2010,7,4,1.1
05/07/2010,7,5,13.7
05/07/2010,7,6,28.4
05/07/2010,7,7,38.2
05/07/2010,7,8,28.4
05/07/2010,7,9,23.6
05/07/2010,7,10,20.0
05/07/2010,7,11,22.0
05/07/2010,7,12,18.2
05/07/2010,7,13,24.4
05/07/2010,7,14,30.4
05/07/2010,7,15,21.7
05/07/2010,7,16,23.9
05/07/2010,7,17,16.0
05/07/2010,7,18,10.1
05/07/2010,7,19,6.5
05/07/2010,7,20,6.1
05/07/2010,7,21,5.2
05/07/2010,7,22,4.2
05/07/2010,7,23,0.5
06/07/2010,7,0,0.0
06/07/2010,7,1,0.2
06/07/2010,7,2,0.7
06/07/2010,7,3,0.4
06/07/2010,7,4,4.2
06/07/2010,7,5,19.2
06/07/2010,7,6,70.1
06/07/2010,7,7,87.1
06/07/2010,7,8,80.6
06/07/2010,7,9,60.9
06/07/2010,7,10,73.5
06/07/2010,7,11,62.5
06/07/2010,7,12,35.5
06/07/2010,7,13,37.8
06/07/2010,7,14,47.1
06/07/2010,7,15,71.4
06/07/2010,7,16,66.6
06/07/2010,7,17,39.5
06/07/2010,7,18,31.0
06/07/2010,7,19,25.3
06/07/2010,7,20,25.7
06/07/2010,7,21,28.4
06/07/2010,7,22,24.2
06/07/2010,7,23,15.4
07/07/2010,7,0,38.7
07/07/2010,7,1,29.2
07/07/2010,7,2,33.1
07/07/2010,7,3,9.0
07/07/2010,7,4,16.7
07/07/2010,7,5,33.9
07/07/2010,7,6,89.0
07/07/2010,7,7,88.9
07/07/2010,7,8,84.9
07/07/2010,7,9,66.7
07/07/2010,7,10,89.5
07/07/2010,7,11,72.5
07/07/2010,7,12,62.6
07/07/2010,7,13,114.6
07/07/2010,7,14,79.0
07/07/2010,7,15,66.7
07/07/2010,7,16,70.7
07/07/2010,7,17,50.2
07/07/2010,7,18,20.8
07/07/2010,7,19,22.5
07/07/2010,7,20,19.4
07/07/2010,7,21,10.2
07/07/2010,7,22,6.3
07/07/2010,7,23,4.5
08/07/2010,7,0,0.3
08/07/2010,7,1,0.5
08/07/2010,7,2,4.5
08/07/2010,7,3,12.9
08/07/2010,7,4,10.1
08/07/2010,7,5,47.2
08/07/2010,7,6,100.3
08/07/2010,7,7,114.7
08/07/2010,7,8,93.1
08/07/2010,7,9,74.5
08/07/2010,7,10,49.7
08/07/2010,7,11,48.2
08/07/2010,7,12,38.3
08/07/2010,7,13,44.1
08/07/2010,7,14,50.1
08/07/2010,7,15,48.5
08/07/2010,7,16,50.3
08/07/2010,7,17,49.9
08/07/2010,7,18,12.4
08/07/2010,7,19,0.9
08/07/2010,7,20,0.0
08/07/2010,7,21,1.7
08/07/2010,7,22,1.9
08/07/2010,7,23,1.6
09/07/2010,7,0,1.4
09/07/2010,7,1,0.5
09/07/2010,7,2,3.3
09/07/2010,7,3,11.3
09/07/2010,7,4,32.8
09/07/2010,7,5,62.2
09/07/2010,7,6,110.2
09/07/2010,7,7,103.0
09/07/2010,7,8,108.1
09/07/2010,7,9,99.7
09/07/2010,7,10,92.1
09/07/2010,7,11,96.1
09/07/2010,7,12,65.3
09/07/2010,7,13,48.4
09/07/2010,7,14,67.6
09/07/2010,7,15,54.6
09/07/2010,7,16,42.7
09/07/2010,7,17,27.0
09/07/2010,7,18,16.3
09/07/2010,7,19,15.0
09/07/2010,7,20,3.4
09/07/2010,7,21,14.8
09/07/2010,7,22,42.7
09/07/2010,7,23,40.6
10/07/2010,7,0,62.0
10/07/2010,7,1,62.4
10/07/2010,7,2,31.7
10/07/2010,7,3,45.7
10/07/2010,7,4,40.8
10/07/2010,7,5,40.9
10/07/2010,7,6,62.8
10/07/2010,7,7,39.0
10/07/2010,7,8,55.5
10/07/2010,7,9,71.6
10/07/2010,7,10,70.8
10/07/2010,7,11,69.8
10/07/2010,7,12,70.8
10/07/2010,7,13,72.8
10/07/2010,7,14,48.4
10/07/2010,7,15,41.1
10/07/2010,7,16,53.8
10/07/2010,7,17,80.1
10/07/2010,7,18,122.9
10/07/2010,7,19,86.0
10/07/2010,7,20,96.2
10/07/2010,7,21,62.2
10/07/2010,7,22,71.0
10/07/2010,7,23,46.2
11/07/2010,7,0,42.9
11/07/2010,7,1,37.8
11/07/2010,7,2,34.4
11/07/2010,7,3,34.0
11/07/2010,7,4,3.8
11/07/2010,7,5,3.7
11/07/2010,7,6,1.8
11/07/2010,7,7,2.0
11/07/2010,7,8,3.5
11/07/2010,7,9,8.9
11/07/2010,7,10,11.7
11/07/2010,7,11,12.7
11/07/2010,7,12,14.2
11/07/2010,7,13,15.0
11/07/2010,7,14,17.8
11/07/2010,7,15,16.3
11/07/2010,7,16,13.4
11/07/2010,7,17,11.3
11/07/2010,7,18,4.7
11/07/2010,7,19,0.3
11/07/2010,7,20,0.4
11/07/2010,7,21,0.4
11/07/2010,7,22,0.0
11/07/2010,7,23,0.2
12/07/2010,7,0,0.1
12/07/2010,7,1,0.0
12/07/2010,7,2,0.5
12/07/2010,7,3,4.8
12/07/2010,7,4,8.5
12/07/2010,7,5,22.4
12/07/2010,7,6,34.9
12/07/2010,7,7,56.0
12/07/2010,7,8,63.6
12/07/2010,7,9,46.6
12/07/2010,7,10,37.5
12/07/2010,7,11,40.6
12/07/2010,7,12,43.9
12/07/2010,7,13,32.8
12/07/2010,7,14,45.5
12/07/2010,7,15,33.3
12/07/2010,7,16,30.8
12/07/2010,7,17,17.9
12/07/2010,7,18,5.5
12/07/2010,7,19,7.0
12/07/2010,7,20,2.9
12/07/2010,7,21,27.8
12/07/2010,7,22,16.3
12/07/2010,7,23,32.6
13/07/2010,7,0,6.7
13/07/2010,7,1,5.0
13/07/2010,7,2,3.5
13/07/2010,7,3,4.0
13/07/2010,7,4,17.4
13/07/2010,7,5,63.8
13/07/2010,7,6,42.8
13/07/2010,7,7,55.4
13/07/2010,7,8,59.0
13/07/2010,7,9,35.8
13/07/2010,7,10,74.8
13/07/2010,7,11,34.8
13/07/2010,7,12,30.8
13/07/2010,7,13,44.2
13/07/2010,7,14,32.6
13/07/2010,7,15,26.4
13/07/2010,7,16,23.5
13/07/2010,7,17,22.0
13/07/2010,7,18,14.9
13/07/2010,7,19,6.2
13/07/2010,7,20,4.4
13/07/2010,7,21,2.0
13/07/2010,7,22,1.9
13/07/2010,7,23,0.9
14/07/2010,7,0,0.8
14/07/2010,7,1,2.8
14/07/2010,7,2,4.1
14/07/2010,7,3,9.3
14/07/2010,7,4,26.8
14/07/2010,7,5,50.1
14/07/2010,7,6,68.4
14/07/2010,7,7,74.4
14/07/2010,7,8,78.1
14/07/2010,7,9,74.3
14/07/2010,7,10,74.3
14/07/2010,7,11,72.6
14/07/2010,7,12,56.1
14/07/2010,7,13,66.1
14/07/2010,7,14,62.0
14/07/2010,7,15,84.6
14/07/2010,7,16,36.9
14/07/2010,7,17,25.6
14/07/2010,7,18,42.3
14/07/2010,7,19,48.8
14/07/2010,7,20,51.3
14/07/2010,7,21,72.1
14/07/2010,7,22,51.0
14/07/2010,7,23,59.3
15/07/2010,7,0,48.2
15/07/2010,7,1,14.8
15/07/2010,7,2,26.2
15/07/2010,7,3,34.4
15/07/2010,7,4,55.7
15/07/2010,7,5,64.1
15/07/2010,7,6,87.9
15/07/2010,7,7,117.3
15/07/2010,7,8,98.4
15/07/2010,7,9,48.0
15/07/2010,7,10,47.7
15/07/2010,7,11,49.0
15/07/2010,7,12,56.1
15/07/2010,7,13,49.4
15/07/2010,7,14,64.3
15/07/2010,7,15,56.2
15/07/2010,7,16,57.2
15/07/2010,7,17,56.8
15/07/2010,7,18,57.7
15/07/2010,7,19,50.0
15/07/2010,7,20,11.6
15/07/2010,7,21,21.1
15/07/2010,7,22,12.7
15/07/2010,7,23,14.9
16/07/2010,7,0,29.9
16/07/2010,7,1,16.1
16/07/2010,7,2,14.0
16/07/2010,7,3,3.3
16/07/2010,7,4,11.3
16/07/2010,7,5,23.5
16/07/2010,7,6,48.1
16/07/2010,7,7,71.9
16/07/2010,7,8,64.6
16/07/2010,7,9,33.5
16/07/2010,7,10,30.8
16/07/2010,7,11,34.6
16/07/2010,7,12,37.7
16/07/2010,7,13,39.7
16/07/2010,7,14,57.6
16/07/2010,7,15,48.5
16/07/2010,7,16,31.3
16/07/2010,7,17,24.2
16/07/2010,7,18,25.6
16/07/2010,7,19,32.3
16/07/2010,7,20,46.4
16/07/2010,7,21,13.0
16/07/2010,7,22,17.8
16/07/2010,7,23,16.3
17/07/2010,7,0,9.6
17/07/2010,7,1,10.8
17/07/2010,7,2,3.6
17/07/2010,7,3,1.1
17/07/2010,7,4,2.3
17/07/2010,7,5,7.4
17/07/2010,7,6,6.1
17/07/2010,7,7,12.9
17/07/2010,7,8,23.8
17/07/2010,7,9,22.8
17/07/2010,7,10,37.1
17/07/2010,7,11,31.6
17/07/2010,7,12,24.4
17/07/2010,7,13,26.8
17/07/2010,7,14,20.7
17/07/2010,7,15,23.7
17/07/2010,7,16,20.4
17/07/2010,7,17,23.6
17/07/2010,7,18,32.4
17/07/2010,7,19,21.3
17/07/2010,7,20,33.6
17/07/2010,7,21,27.1
17/07/2010,7,22,43.5
17/07/2010,7,23,37.6
18/07/2010,7,0,44.5
18/07/2010,7,1,48.1
18/07/2010,7,2,37.6
18/07/2010,7,3,30.4
18/07/2010,7,4,19.3
18/07/2010,7,5,20.0
18/07/2010,7,6,33.6
18/07/2010,7,7,43.1
18/07/2010,7,8,59.6
18/07/2010,7,9,40.6
18/07/2010,7,10,32.8
18/07/2010,7,11,39.7
18/07/2010,7,12,33.5
18/07/2010,7,13,26.3
18/07/2010,7,14,29.9
18/07/2010,7,15,31.8
18/07/2010,7,16,37.6
18/07/2010,7,17,40.6
18/07/2010,7,18,40.1
18/07/2010,7,19,42.4
18/07/2010,7,20,45.3
18/07/2010,7,21,48.1
18/07/2010,7,22,32.6
18/07/2010,7,23,45.1
19/07/2010,7,0,29.0
19/07/2010,7,1,6.8
19/07/2010,7,2,15.7
19/07/2010,7,3,6.7
19/07/2010,7,4,42.9
19/07/2010,7,5,70.9
19/07/2010,7,6,136.8
19/07/2010,7,7,165.3
19/07/2010,7,8,120.1
19/07/2010,7,9,107.2
19/07/2010,7,10,97.5
19/07/2010,7,11,106.7
19/07/2010,7,12,93.0
19/07/2010,7,13,101.8
19/07/2010,7,14,123.9
19/07/2010,7,15,170.0
19/07/2010,7,16,141.7
19/07/2010,7,17,115.0
19/07/2010,7,18,82.4
19/07/2010,7,19,92.9
19/07/2010,7,20,64.5
19/07/2010,7,21,47.3
19/07/2010,7,22,32.2
19/07/2010,7,23,37.5
20/07/2010,7,0,32.8
20/07/2010,7,1,22.5
20/07/2010,7,2,35.6
20/07/2010,7,3,19.1
20/07/2010,7,4,39.7
20/07/2010,7,5,100.6
20/07/2010,7,6,151.7
20/07/2010,7,7,166.5
20/07/2010,7,8,162.9
20/07/2010,7,9,82.8
20/07/2010,7,10,57.0
20/07/2010,7,11,32.8
20/07/2010,7,12,37.8
20/07/2010,7,13,13.5
20/07/2010,7,14,21.3
20/07/2010,7,15,29.8
20/07/2010,7,16,14.2
20/07/2010,7,17,6.4
20/07/2010,7,18,5.9
20/07/2010,7,19,12.0
20/07/2010,7,20,9.3
20/07/2010,7,21,5.2
20/07/2010,7,22,6.2
20/07/2010,7,23,2.3
21/07/2010,7,0,0.0
21/07/2010,7,1,0.0
21/07/2010,7,2,0.1
21/07/2010,7,3,0.1
21/07/2010,7,4,5.1
21/07/2010,7,5,18.6
21/07/2010,7,6,129.8
21/07/2010,7,7,121.8
21/07/2010,7,8,50.6
21/07/2010,7,9,43.7
21/07/2010,7,10,57.2
21/07/2010,7,11,44.6
21/07/2010,7,12,57.0
21/07/2010,7,13,45.8
21/07/2010,7,14,62.2
