Date,Month,Hour Taken,Pollutant
01/02/2011,2,0,26.2
01/02/2011,2,1,3.0
01/02/2011,2,2,3.7
01/02/2011,2,3,2.0
01/02/2011,2,4,3.8
01/02/2011,2,5,19.7
01/02/2011,2,6,45.5
01/02/2011,2,7,38.1
01/02/2011,2,8,56.4
01/02/2011,2,9,67.6
01/02/2011,2,10,43.9
01/02/2011,2,11,44.0
01/02/2011,2,12,46.6
01/02/2011,2,13,63.7
01/02/2011,2,14,35.1
01/02/2011,2,15,41.4
01/02/2011,2,16,63.0
01/02/2011,2,17,48.2
01/02/2011,2,18,65.7
01/02/2011,2,19,35.3
01/02/2011,2,20,37.6
01/02/2011,2,21,52.8
01/02/2011,2,22,41.2
01/02/2011,2,23,11.8
02/02/2011,2,0,14.8
02/02/2011,2,1,4.3
02/02/2011,2,2,3.3
02/02/2011,2,3,5.1
02/02/2011,2,4,2.2
02/02/2011,2,5,6.4
02/02/2011,2,6,14.4
02/02/2011,2,7,57.3
02/02/2011,2,8,87.4
02/02/2011,2,9,66.5
02/02/2011,2,10,68.3
02/02/2011,2,11,66.8
02/02/2011,2,12,53.3
02/02/2011,2,13,57.6
02/02/2011,2,14,64.8
02/02/2011,2,15,55.9
02/02/2011,2,16,93.7
02/02/2011,2,17,93.6
02/02/2011,2,18,38.7
02/02/2011,2,19,21.4
02/02/2011,2,20,4.5
02/02/2011,2,21,5.3
02/02/2011,2,22,5.3
02/02/2011,2,23,1.9
03/02/2011,2,0,1.7
03/02/2011,2,1,0.8
03/02/2011,2,2,0.2
03/02/2011,2,3,1.5
03/02/2011,2,4,0.5
03/02/2011,2,5,1.3
03/02/2011,2,6,5.4
03/02/2011,2,7,50.8
03/02/2011,2,8,144.6
03/02/2011,2,9,142.9
03/02/2011,2,10,127.0
03/02/2011,2,11,93.9
03/02/2011,2,12,69.2
03/02/2011,2,13,54.1
03/02/2011,2,14,54.8
03/02/2011,2,15,53.9
03/02/2011,2,16,46.5
03/02/2011,2,17,33.5
03/02/2011,2,18,29.0
03/02/2011,2,19,20.5
03/02/2011,2,20,13.7
03/02/2011,2,21,8.8
03/02/2011,2,22,5.3
03/02/2011,2,23,5.0
04/02/2011,2,0,1.6
04/02/2011,2,1,0.2
04/02/2011,2,2,0.4
04/02/2011,2,3,0.7
04/02/2011,2,4,2.0
04/02/2011,2,5,6.7
04/02/2011,2,6,14.7
04/02/2011,2,7,37.8
04/02/2011,2,8,33.9
04/02/2011,2,9,39.7
04/02/2011,2,10,24.1
04/02/2011,2,11,24.5
04/02/2011,2,12,28.4
04/02/2011,2,13,23.4
04/02/2011,2,14,27.6
04/02/2011,2,15,34.2
04/02/2011,2,16,40.3
04/02/2011,2,17,44.8
04/02/2011,2,18,26.9
