Date,Month,Hour Taken,Pollutant
01/12/2012,12,0,221.7
01/12/2012,12,1,139.1
01/12/2012,12,2,23.5
01/12/2012,12,3,2.0
01/12/2012,12,4,0.5
01/12/2012,12,5,1.4
01/12/2012,12,6,1.1
01/12/2012,12,7,3.9
01/12/2012,12,8,11.6
01/12/2012,12,9,37.4
01/12/2012,12,10,19.7
01/12/2012,12,11,41.9
01/12/2012,12,12,32.1
01/12/2012,12,13,30.1
01/12/2012,12,14,30.5
01/12/2012,12,15,24.8
01/12/2012,12,16,24.1
01/12/2012,12,17,18.0
01/12/2012,12,18,22.4
01/12/2012,12,19,23.2
01/12/2012,12,20,19.4
01/12/2012,12,21,19.9
01/12/2012,12,22,24.5
01/12/2012,12,23,106.4
02/12/2012,12,0,11.8
02/12/2012,12,1,4.7
02/12/2012,12,2,50.8
02/12/2012,12,3,7.5
02/12/2012,12,4,1.2
02/12/2012,12,5,13.8
02/12/2012,12,6,3.4
02/12/2012,12,7,3.9
02/12/2012,12,8,56.6
02/12/2012,12,9,75.9
02/12/2012,12,10,80.0
02/12/2012,12,11,88.9
02/12/2012,12,12,85.2
02/12/2012,12,13,115.1
02/12/2012,12,14,161.1
02/12/2012,12,15,135.0
02/12/2012,12,16,126.0
02/12/2012,12,17,138.4
02/12/2012,12,18,104.1
02/12/2012,12,19,62.9
02/12/2012,12,20,57.5
02/12/2012,12,21,22.0
02/12/2012,12,22,13.1
02/12/2012,12,23,12.1
03/12/2012,12,0,10.4
03/12/2012,12,1,18.4
03/12/2012,12,2,21.6
03/12/2012,12,3,1.9
03/12/2012,12,4,0.4
03/12/2012,12,5,2.2
03/12/2012,12,6,5.8
03/12/2012,12,7,32.3
03/12/2012,12,8,36.3
03/12/2012,12,9,43.0
03/12/2012,12,10,18.6
03/12/2012,12,11,23.6
03/12/2012,12,12,25.8
03/12/2012,12,13,27.5
03/12/2012,12,14,25.3
03/12/2012,12,15,28.9
03/12/2012,12,16,34.2
03/12/2012,12,17,33.2
03/12/2012,12,18,25.8
03/12/2012,12,19,12.1
03/12/2012,12,20,8.0
03/12/2012,12,21,4.5
03/12/2012,12,22,3.7
03/12/2012,12,23,1.6
04/12/2012,12,0,0.3
04/12/2012,12,1,0.0
04/12/2012,12,2,0.1
04/12/2012,12,3,0.0
04/12/2012,12,4,0.3
04/12/2012,12,5,2.5
04/12/2012,12,6,4.2
04/12/2012,12,7,24.3
04/12/2012,12,8,38.7
04/12/2012,12,9,35.8
04/12/2012,12,10,18.3
04/12/2012,12,11,29.9
04/12/2012,12,12,24.5
04/12/2012,12,13,29.4
04/12/2012,12,14,28.6
04/12/2012,12,15,57.9
04/12/2012,12,16,42.0
04/12/2012,12,17,64.4
04/12/2012,12,18,56.5
04/12/2012,12,19,64.5
04/12/2012,12,20,26.1
04/12/2012,12,21,44.9
04/12/2012,12,22,16.2
04/12/2012,12,23,0.2
05/12/2012,12,0,0.0
05/12/2012,12,1,0.0
05/12/2012,12,2,0.0
05/12/2012,12,3,0.0
05/12/2012,12,4,0.6
05/12/2012,12,5,3.8
05/12/2012,12,6,9.4
05/12/2012,12,7,60.3
05/12/2012,12,8,70.6
05/12/2012,12,9,43.5
05/12/2012,12,10,24.1
05/12/2012,12,11,24.8
05/12/2012,12,12,28.1
05/12/2012,12,13,24.4
05/12/2012,12,14,35.9
05/12/2012,12,15,35.1
05/12/2012,12,16,35.6
05/12/2012,12,17,53.9
05/12/2012,12,18,18.4
05/12/2012,12,19,29.0
05/12/2012,12,20,61.7
05/12/2012,12,21,144.3
05/12/2012,12,22,157.4
05/12/2012,12,23,146.6
06/12/2012,12,0,124.5
06/12/2012,12,1,85.8
06/12/2012,12,2,53.2
06/12/2012,12,3,14.6
06/12/2012,12,4,20.2
06/12/2012,12,5,69.8
06/12/2012,12,6,130.6
06/12/2012,12,7,173.7
06/12/2012,12,8,188.6
06/12/2012,12,9,175.4
06/12/2012,12,10,157.0
06/12/2012,12,11,159.9
06/12/2012,12,12,152.4
06/12/2012,12,13,116.7
06/12/2012,12,14,89.1
06/12/2012,12,15,78.3
06/12/2012,12,16,85.3
06/12/2012,12,17,62.1
06/12/2012,12,18,79.6
06/12/2012,12,19,22.2
06/12/2012,12,20,6.9
06/12/2012,12,21,7.4
06/12/2012,12,22,4.3
06/12/2012,12,23,2.9
07/12/2012,12,0,1.0
07/12/2012,12,1,0.1
07/12/2012,12,2,0.1
07/12/2012,12,3,0.0
07/12/2012,12,4,0.0
07/12/2012,12,5,0.8
07/12/2012,12,6,4.5
07/12/2012,12,7,20.8
07/12/2012,12,8,43.2
07/12/2012,12,9,43.5
07/12/2012,12,10,31.5
07/12/2012,12,11,28.3
07/12/2012,12,12,29.3
07/12/2012,12,13,28.1
07/12/2012,12,14,25.6
07/12/2012,12,15,29.9
07/12/2012,12,16,30.7
07/12/2012,12,17,27.8
07/12/2012,12,18,28.2
07/12/2012,12,19,20.0
07/12/2012,12,20,8.8
07/12/2012,12,21,8.1
07/12/2012,12,22,7.5
07/12/2012,12,23,7.8
08/12/2012,12,0,5.9
08/12/2012,12,1,5.2
08/12/2012,12,2,45.7
08/12/2012,12,3,27.0
08/12/2012,12,4,15.5
08/12/2012,12,5,37.7
08/12/2012,12,6,13.3
08/12/2012,12,7,12.5
08/12/2012,12,8,81.8
08/12/2012,12,9,264.8
08/12/2012,12,10,170.3
08/12/2012,12,11,94.1
08/12/2012,12,12,63.1
08/12/2012,12,13,44.4
08/12/2012,12,14,29.0
08/12/2012,12,15,27.2
08/12/2012,12,16,21.6
08/12/2012,12,17,25.4
08/12/2012,12,18,18.9
08/12/2012,12,19,22.1
08/12/2012,12,20,15.1
08/12/2012,12,21,6.4
