Date,Month,Hour Taken,Pollutant
01/05/2018,5,0,0.0
01/05/2018,5,1,0.1
01/05/2018,5,2,0.5
01/05/2018,5,3,6.4
01/05/2018,5,4,45.4
01/05/2018,5,5,90.9
01/05/2018,5,6,106.8
01/05/2018,5,7,130.5
01/05/2018,5,8,76.9
01/05/2018,5,9,35.8
01/05/2018,5,10,37.3
01/05/2018,5,11,31.7
01/05/2018,5,12,36.0
01/05/2018,5,13,30.9
01/05/2018,5,14,40.9
01/05/2018,5,15,47.4
01/05/2018,5,16,48.1
01/05/2018,5,17,34.6
01/05/2018,5,18,26.5
01/05/2018,5,19,35.2
01/05/2018,5,20,36.1
01/05/2018,5,21,27.7
01/05/2018,5,22,19.2
01/05/2018,5,23,12.9
02/05/2018,5,0,12.6
02/05/2018,5,1,18.8
02/05/2018,5,2,22.2
02/05/2018,5,3,25.4
02/05/2018,5,4,25.3
02/05/2018,5,5,18.7
02/05/2018,5,6,25.5
02/05/2018,5,7,38.0
02/05/2018,5,8,35.1
02/05/2018,5,9,14.0
02/05/2018,5,10,21.2
02/05/2018,5,11,17.4
02/05/2018,5,12,15.8
02/05/2018,5,13,17.9
02/05/2018,5,14,26.1
02/05/2018,5,15,23.9
02/05/2018,5,16,19.5
02/05/2018,5,17,19.1
02/05/2018,5,18,14.5
02/05/2018,5,19,5.3
02/05/2018,5,20,8.3
02/05/2018,5,21,5.4
02/05/2018,5,22,3.3
02/05/2018,5,23,1.3
03/05/2018,5,0,0.5
03/05/2018,5,1,0.5
03/05/2018,5,2,0.0
03/05/2018,5,3,0.1
03/05/2018,5,4,1.9
03/05/2018,5,5,15.1
03/05/2018,5,6,90.4
03/05/2018,5,7,84.4
03/05/2018,5,8,48.8
03/05/2018,5,9,34.1
03/05/2018,5,10,42.9
03/05/2018,5,11,41.4
03/05/2018,5,12,32.6
03/05/2018,5,13,50.2
03/05/2018,5,14,51.3
03/05/2018,5,15,85.6
03/05/2018,5,16,52.2
03/05/2018,5,17,37.2
03/05/2018,5,18,26.3
03/05/2018,5,19,20.7
03/05/2018,5,20,21.7
03/05/2018,5,21,27.9
03/05/2018,5,22,19.2
03/05/2018,5,23,19.5
04/05/2018,5,0,29.6
04/05/2018,5,1,30.7
04/05/2018,5,2,27.3
04/05/2018,5,3,28.9
04/05/2018,5,4,44.1
04/05/2018,5,5,84.1
04/05/2018,5,6,121.4
04/05/2018,5,7,106.2
04/05/2018,5,8,72.6
04/05/2018,5,9,44.1
