Date,Month,Hour Taken,Pollutant
01/09/2011,9,0,4.7
01/09/2011,9,1,11.0
01/09/2011,9,2,20.2
01/09/2011,9,3,19.8
01/09/2011,9,4,48.9
01/09/2011,9,5,98.7
01/09/2011,9,6,173.8
01/09/2011,9,7,130.7
01/09/2011,9,8,119.8
01/09/2011,9,9,90.8
01/09/2011,9,10,74.2
01/09/2011,9,11,66.7
01/09/2011,9,12,58.4
01/09/2011,9,13,56.9
01/09/2011,9,14,61.7
01/09/2011,9,15,59.2
01/09/2011,9,16,51.8
01/09/2011,9,17,55.6
01/09/2011,9,18,44.0
01/09/2011,9,19,27.7
01/09/2011,9,20,43.3
01/09/2011,9,21,28.7
01/09/2011,9,22,18.2
01/09/2011,9,23,11.9
02/09/2011,9,0,4.7
02/09/2011,9,1,4.0
02/09/2011,9,2,4.1
02/09/2011,9,3,8.7
02/09/2011,9,4,28.9
02/09/2011,9,5,57.4
02/09/2011,9,6,106.7
02/09/2011,9,7,115.2
02/09/2011,9,8,94.7
02/09/2011,9,9,99.5
02/09/2011,9,10,71.9
02/09/2011,9,11,46.1
02/09/2011,9,12,40.5
02/09/2011,9,13,40.0
02/09/2011,9,14,43.3
02/09/2011,9,15,39.1
02/09/2011,9,16,52.9
02/09/2011,9,17,41.3
02/09/2011,9,18,39.1
02/09/2011,9,19,37.4
02/09/2011,9,20,18.4
02/09/2011,9,21,17.3
02/09/2011,9,22,12.1
02/09/2011,9,23,12.4
03/09/2011,9,0,9.6
03/09/2011,9,1,6.1
03/09/2011,9,2,3.1
03/09/2011,9,3,3.3
03/09/2011,9,4,12.2
03/09/2011,9,5,16.4
03/09/2011,9,6,29.1
03/09/2011,9,7,43.6
03/09/2011,9,8,54.8
03/09/2011,9,9,66.7
03/09/2011,9,10,76.1
03/09/2011,9,11,49.2
03/09/2011,9,12,68.7
03/09/2011,9,13,83.6
03/09/2011,9,14,59.2
03/09/2011,9,15,58.2
03/09/2011,9,16,63.8
03/09/2011,9,17,61.4
03/09/2011,9,18,67.1
03/09/2011,9,19,33.9
03/09/2011,9,20,13.8
03/09/2011,9,21,12.1
03/09/2011,9,22,10.7
03/09/2011,9,23,5.9
04/09/2011,9,0,3.6
04/09/2011,9,1,1.1
04/09/2011,9,2,0.9
04/09/2011,9,3,3.8
04/09/2011,9,4,2.6
04/09/2011,9,5,14.4
04/09/2011,9,6,21.1
04/09/2011,9,7,24.3
04/09/2011,9,8,24.5
04/09/2011,9,9,22.4
04/09/2011,9,10,24.1
04/09/2011,9,11,29.0
04/09/2011,9,12,39.7
04/09/2011,9,13,27.1
04/09/2011,9,14,18.5
04/09/2011,9,15,20.0
04/09/2011,9,16,19.3
04/09/2011,9,17,26.6
04/09/2011,9,18,29.9
04/09/2011,9,19,19.9
04/09/2011,9,20,13.4
04/09/2011,9,21,15.3
04/09/2011,9,22,18.5
04/09/2011,9,23,6.5
05/09/2011,9,0,3.2
05/09/2011,9,1,0.7
05/09/2011,9,2,0.9
05/09/2011,9,3,2.3
05/09/2011,9,4,12.0
05/09/2011,9,5,24.0
05/09/2011,9,6,25.4
05/09/2011,9,7,28.7
05/09/2011,9,8,35.8
05/09/2011,9,9,23.5
05/09/2011,9,10,17.3
05/09/2011,9,11,19.5
05/09/2011,9,12,20.4
05/09/2011,9,13,28.0
05/09/2011,9,14,26.7
05/09/2011,9,15,31.7
05/09/2011,9,16,45.0
05/09/2011,9,17,56.2
05/09/2011,9,18,54.8
05/09/2011,9,19,21.1
05/09/2011,9,20,16.7
05/09/2011,9,21,14.4
05/09/2011,9,22,9.8
05/09/2011,9,23,2.0
06/09/2011,9,0,1.0
06/09/2011,9,1,1.0
06/09/2011,9,2,1.5
06/09/2011,9,3,2.3
06/09/2011,9,4,8.8
06/09/2011,9,5,25.2
06/09/2011,9,6,53.3
06/09/2011,9,7,38.9
06/09/2011,9,8,29.0
06/09/2011,9,9,19.0
06/09/2011,9,10,27.2
06/09/2011,9,11,40.7
06/09/2011,9,12,26.6
06/09/2011,9,13,32.7
06/09/2011,9,14,43.8
06/09/2011,9,15,30.4
06/09/2011,9,16,32.8
06/09/2011,9,17,21.7
06/09/2011,9,18,10.7
06/09/2011,9,19,6.7
06/09/2011,9,20,4.1
06/09/2011,9,21,2.6
06/09/2011,9,22,1.6
06/09/2011,9,23,0.4
07/09/2011,9,0,0.2
07/09/2011,9,1,0.2
07/09/2011,9,2,0.3
07/09/2011,9,3,1.0
07/09/2011,9,4,0.7
07/09/2011,9,5,4.7
07/09/2011,9,6,25.1
07/09/2011,9,7,24.4
07/09/2011,9,8,26.4
07/09/2011,9,9,26.8
07/09/2011,9,10,30.9
07/09/2011,9,11,32.0
07/09/2011,9,12,21.8
07/09/2011,9,14,27.3
07/09/2011,9,15,28.2
07/09/2011,9,16,20.7
07/09/2011,9,17,19.6
07/09/2011,9,18,12.0
07/09/2011,9,19,11.7
07/09/2011,9,20,7.9
07/09/2011,9,21,5.9
07/09/2011,9,22,3.3
07/09/2011,9,23,3.3
08/09/2011,9,0,0.5
08/09/2011,9,1,0.3
08/09/2011,9,2,0.2
08/09/2011,9,3,2.0
08/09/2011,9,4,1.6
08/09/2011,9,5,8.4
08/09/2011,9,6,36.7
08/09/2011,9,7,87.1
08/09/2011,9,8,52.7
08/09/2011,9,9,36.7
08/09/2011,9,10,50.8
08/09/2011,9,11,37.5
08/09/2011,9,12,27.6
08/09/2011,9,13,22.9
08/09/2011,9,14,33.5
08/09/2011,9,15,44.3
08/09/2011,9,16,36.3
08/09/2011,9,17,20.9
08/09/2011,9,18,18.6
08/09/2011,9,19,12.6
08/09/2011,9,20,0.0
08/09/2011,9,21,10.0
08/09/2011,9,22,6.5
08/09/2011,9,23,3.2
09/09/2011,9,0,4.2
09/09/2011,9,1,6.7
09/09/2011,9,2,9.3
09/09/2011,9,3,12.3
09/09/2011,9,4,24.2
09/09/2011,9,5,56.8
09/09/2011,9,6,126.5
09/09/2011,9,7,173.7
09/09/2011,9,8,141.8
09/09/2011,9,9,70.1
09/09/2011,9,10,71.3
09/09/2011,9,11,46.5
09/09/2011,9,12,53.1
09/09/2011,9,13,63.7
09/09/2011,9,14,85.7
09/09/2011,9,15,91.7
09/09/2011,9,16,72.4
09/09/2011,9,17,65.3
09/09/2011,9,18,47.7
09/09/2011,9,19,41.4
09/09/2011,9,20,32.4
09/09/2011,9,21,24.5
09/09/2011,9,22,24.2
09/09/2011,9,23,11.0
10/09/2011,9,0,10.0
10/09/2011,9,1,8.8
10/09/2011,9,2,7.2
10/09/2011,9,3,4.3
10/09/2011,9,4,11.8
10/09/2011,9,5,17.7
10/09/2011,9,6,30.1
10/09/2011,9,7,45.1
10/09/2011,9,8,33.6
10/09/2011,9,9,36.5
10/09/2011,9,10,34.6
10/09/2011,9,11,28.1
10/09/2011,9,12,28.6
10/09/2011,9,13,49.3
10/09/2011,9,14,25.4
10/09/2011,9,15,26.7
10/09/2011,9,16,34.6
10/09/2011,9,17,32.3
10/09/2011,9,18,35.1
10/09/2011,9,19,23.7
10/09/2011,9,20,15.6
10/09/2011,9,21,13.5
10/09/2011,9,22,9.9
10/09/2011,9,23,5.8
11/09/2011,9,0,7.0
11/09/2011,9,1,4.7
11/09/2011,9,2,4.4
11/09/2011,9,3,4.6
11/09/2011,9,4,2.7
11/09/2011,9,5,14.1
11/09/2011,9,6,9.5
11/09/2011,9,7,9.1
11/09/2011,9,8,14.1
11/09/2011,9,9,27.8
11/09/2011,9,10,25.6
11/09/2011,9,11,24.3
11/09/2011,9,12,27.3
11/09/2011,9,13,19.5
11/09/2011,9,14,21.6
11/09/2011,9,15,16.3
11/09/2011,9,16,21.1
11/09/2011,9,17,20.7
11/09/2011,9,18,18.5
11/09/2011,9,19,9.4
11/09/2011,9,20,9.8
11/09/2011,9,21,7.1
11/09/2011,9,22,6.6
11/09/2011,9,23,7.9
12/09/2011,9,0,2.3
12/09/2011,9,1,0.5
12/09/2011,9,2,1.0
12/09/2011,9,3,1.7
12/09/2011,9,4,7.5
12/09/2011,9,5,15.7
12/09/2011,9,6,33.3
12/09/2011,9,7,35.1
12/09/2011,9,8,45.2
12/09/2011,9,9,41.9
12/09/2011,9,10,39.1
12/09/2011,9,11,34.4
12/09/2011,9,13,47.0
12/09/2011,9,14,37.4
12/09/2011,9,15,23.4
12/09/2011,9,16,20.7
12/09/2011,9,17,14.1
12/09/2011,9,18,7.9
12/09/2011,9,19,4.1
12/09/2011,9,20,2.6
12/09/2011,9,21,2.4
12/09/2011,9,22,0.7
12/09/2011,9,23,0.0
13/09/2011,9,0,0.0
13/09/2011,9,1,0.0
13/09/2011,9,2,0.0
13/09/2011,9,3,0.0
13/09/2011,9,4,0.3
13/09/2011,9,5,5.1
13/09/2011,9,6,31.8
13/09/2011,9,7,45.2
13/09/2011,9,8,30.8
13/09/2011,9,9,35.1
13/09/2011,9,10,22.4
13/09/2011,9,11,18.7
13/09/2011,9,12,27.2
13/09/2011,9,13,26.9
13/09/2011,9,14,28.4
13/09/2011,9,15,22.3
13/09/2011,9,16,19.4
13/09/2011,9,17,12.8
13/09/2011,9,18,10.9
13/09/2011,9,19,6.2
13/09/2011,9,20,3.7
13/09/2011,9,21,2.6
13/09/2011,9,22,1.1
13/09/2011,9,23,0.1
14/09/2011,9,0,0.0
14/09/2011,9,1,0.2
14/09/2011,9,2,0.2
14/09/2011,9,3,0.0
14/09/2011,9,4,0.6
14/09/2011,9,5,7.6
14/09/2011,9,6,39.1
14/09/2011,9,7,32.7
14/09/2011,9,8,33.8
14/09/2011,9,9,28.4
14/09/2011,9,10,25.6
14/09/2011,9,11,30.1
14/09/2011,9,12,21.2
14/09/2011,9,13,27.9
14/09/2011,9,14,32.2
14/09/2011,9,15,24.9
14/09/2011,9,16,30.5
14/09/2011,9,17,25.5
14/09/2011,9,18,21.9
