Date,Month,Hour Taken,Pollutant
01/04/2016,4,0,25.5
01/04/2016,4,1,4.2
01/04/2016,4,2,6.1
01/04/2016,4,3,12.8
01/04/2016,4,4,48.4
01/04/2016,4,5,60.7
01/04/2016,4,6,82.8
01/04/2016,4,7,81.9
01/04/2016,4,8,76.6
01/04/2016,4,9,70.0
01/04/2016,4,10,63.1
01/04/2016,4,11,57.9
01/04/2016,4,12,62.4
01/04/2016,4,13,64.7
01/04/2016,4,14,71.9
01/04/2016,4,15,50.9
01/04/2016,4,16,41.7
01/04/2016,4,17,43.8
01/04/2016,4,18,32.1
01/04/2016,4,19,37.6
01/04/2016,4,20,19.7
01/04/2016,4,21,14.1
01/04/2016,4,22,12.5
01/04/2016,4,23,8.2
02/04/2016,4,0,5.8
02/04/2016,4,1,3.4
02/04/2016,4,2,4.7
02/04/2016,4,3,2.5
02/04/2016,4,4,13.9
02/04/2016,4,5,18.6
02/04/2016,4,6,28.0
02/04/2016,4,7,35.4
02/04/2016,4,8,38.2
02/04/2016,4,9,51.4
02/04/2016,4,10,46.8
02/04/2016,4,11,51.0
02/04/2016,4,12,60.8
02/04/2016,4,13,61.1
02/04/2016,4,14,69.1
02/04/2016,4,15,51.5
02/04/2016,4,16,8.7
02/04/2016,4,17,6.6
02/04/2016,4,18,3.2
02/04/2016,4,19,7.4
02/04/2016,4,20,7.4
02/04/2016,4,21,1.7
02/04/2016,4,22,3.3
02/04/2016,4,23,13.6
03/04/2016,4,0,11.6
03/04/2016,4,1,7.8
03/04/2016,4,2,8.6
03/04/2016,4,3,4.0
03/04/2016,4,4,5.1
03/04/2016,4,5,22.9
03/04/2016,4,6,26.0
03/04/2016,4,7,16.6
03/04/2016,4,8,23.4
03/04/2016,4,9,34.7
03/04/2016,4,10,33.9
03/04/2016,4,11,34.0
03/04/2016,4,12,32.5
03/04/2016,4,13,31.0
03/04/2016,4,14,31.5
03/04/2016,4,15,29.7
03/04/2016,4,16,27.7
03/04/2016,4,17,36.7
03/04/2016,4,18,33.9
03/04/2016,4,19,14.5
03/04/2016,4,20,0.9
03/04/2016,4,21,0.0
03/04/2016,4,22,0.0
03/04/2016,4,23,0.0
04/04/2016,4,0,3.0
04/04/2016,4,1,0.8
04/04/2016,4,2,2.6
04/04/2016,4,3,5.0
04/04/2016,4,4,11.7
04/04/2016,4,5,23.1
04/04/2016,4,6,76.4
04/04/2016,4,7,50.4
04/04/2016,4,8,45.4
04/04/2016,4,9,38.7
04/04/2016,4,10,27.4
04/04/2016,4,11,41.6
04/04/2016,4,12,27.8
04/04/2016,4,13,36.7
04/04/2016,4,14,54.6
04/04/2016,4,15,35.2
04/04/2016,4,16,40.7
04/04/2016,4,17,33.4
04/04/2016,4,18,25.8
04/04/2016,4,19,29.1
04/04/2016,4,20,11.6
04/04/2016,4,21,5.5
04/04/2016,4,22,4.5
