Date,Month,Hour Taken,Pollutant
01/11/2011,11,0,8.3
01/11/2011,11,1,7.0
01/11/2011,11,2,8.6
01/11/2011,11,3,5.6
01/11/2011,11,4,9.2
01/11/2011,11,5,34.0
01/11/2011,11,6,78.2
01/11/2011,11,7,182.9
01/11/2011,11,8,211.3
01/11/2011,11,9,160.2
01/11/2011,11,10,67.0
01/11/2011,11,11,85.1
01/11/2011,11,12,60.7
01/11/2011,11,13,75.2
01/11/2011,11,14,107.9
01/11/2011,11,15,120.1
01/11/2011,11,16,168.8
01/11/2011,11,17,171.5
01/11/2011,11,18,118.0
01/11/2011,11,19,67.3
01/11/2011,11,20,36.4
01/11/2011,11,21,32.6
01/11/2011,11,22,22.3
01/11/2011,11,23,19.3
02/11/2011,11,0,11.1
02/11/2011,11,1,4.4
02/11/2011,11,2,3.8
02/11/2011,11,3,3.6
02/11/2011,11,4,8.5
02/11/2011,11,5,16.5
02/11/2011,11,6,52.2
02/11/2011,11,7,66.2
02/11/2011,11,8,68.6
02/11/2011,11,9,62.9
02/11/2011,11,10,66.6
02/11/2011,11,11,60.9
02/11/2011,11,12,52.2
02/11/2011,11,13,63.6
02/11/2011,11,14,76.8
02/11/2011,11,15,48.9
02/11/2011,11,16,51.9
02/11/2011,11,17,51.7
02/11/2011,11,18,35.0
02/11/2011,11,19,29.3
02/11/2011,11,20,24.6
02/11/2011,11,21,18.4
02/11/2011,11,22,18.1
02/11/2011,11,23,9.7
03/11/2011,11,0,9.3
03/11/2011,11,1,3.6
03/11/2011,11,2,3.1
03/11/2011,11,3,7.3
03/11/2011,11,4,11.7
03/11/2011,11,5,35.7
03/11/2011,11,6,69.7
03/11/2011,11,7,79.2
03/11/2011,11,8,95.1
03/11/2011,11,9,69.3
03/11/2011,11,10,65.6
03/11/2011,11,11,72.6
03/11/2011,11,12,73.7
03/11/2011,11,13,78.2
03/11/2011,11,14,92.6
03/11/2011,11,15,100.0
03/11/2011,11,16,94.7
03/11/2011,11,17,83.4
03/11/2011,11,18,63.0
