Date,Month,Hour Taken,Pollutant
01/07/2019,7,0,0.0
01/07/2019,7,1,0.0
01/07/2019,7,2,0.0
01/07/2019,7,3,0.0
01/07/2019,7,4,0.9
01/07/2019,7,5,6.5
01/07/2019,7,6,14.3
01/07/2019,7,7,19.2
01/07/2019,7,8,23.5
01/07/2019,7,9,16.8
01/07/2019,7,10,12.4
01/07/2019,7,11,14.5
01/07/2019,7,12,14.8
01/07/2019,7,13,10.9
01/07/2019,7,14,13.2
01/07/2019,7,15,8.7
01/07/2019,7,16,14.5
01/07/2019,7,17,7.8
01/07/2019,7,18,3.2
01/07/2019,7,19,2.6
01/07/2019,7,20,1.4
01/07/2019,7,21,0.0
01/07/2019,7,22,0.0
01/07/2019,7,23,0.0
02/07/2019,7,0,0.0
02/07/2019,7,1,0.0
02/07/2019,7,2,0.0
02/07/2019,7,3,0.0
02/07/2019,7,4,1.4
02/07/2019,7,5,7.7
02/07/2019,7,6,26.3
02/07/2019,7,7,21.5
02/07/2019,7,8,14.9
02/07/2019,7,9,13.4
02/07/2019,7,10,12.0
02/07/2019,7,11,9.1
02/07/2019,7,12,16.6
02/07/2019,7,13,11.9
02/07/2019,7,14,12.8
02/07/2019,7,15,12.5
02/07/2019,7,16,12.2
02/07/2019,7,17,9.1
02/07/2019,7,18,3.2
02/07/2019,7,19,5.0
02/07/2019,7,20,0.8
02/07/2019,7,21,0.1
02/07/2019,7,22,0.0
02/07/2019,7,23,0.0
03/07/2019,7,0,0.0
03/07/2019,7,1,0.0
03/07/2019,7,2,0.0
03/07/2019,7,3,0.0
03/07/2019,7,4,2.2
03/07/2019,7,5,7.6
03/07/2019,7,6,5.4
03/07/2019,7,7,17.1
03/07/2019,7,8,24.0
03/07/2019,7,9,21.9
03/07/2019,7,10,17.3
03/07/2019,7,11,21.3
03/07/2019,7,12,19.0
03/07/2019,7,13,14.5
03/07/2019,7,14,21.2
03/07/2019,7,15,17.0
03/07/2019,7,16,10.2
03/07/2019,7,17,10.7
03/07/2019,7,18,4.7
03/07/2019,7,19,5.9
03/07/2019,7,20,3.5
03/07/2019,7,21,1.3
03/07/2019,7,22,4.3
03/07/2019,7,23,1.8
04/07/2019,7,0,0.4
04/07/2019,7,1,0.4
04/07/2019,7,2,0.2
04/07/2019,7,3,0.6
04/07/2019,7,4,3.6
04/07/2019,7,5,18.3
04/07/2019,7,6,46.1
04/07/2019,7,7,38.5
04/07/2019,7,8,30.8
04/07/2019,7,9,19.1
04/07/2019,7,10,19.4
04/07/2019,7,11,27.1
04/07/2019,7,12,15.7
04/07/2019,7,13,17.1
04/07/2019,7,14,21.5
04/07/2019,7,15,18.8
04/07/2019,7,16,4.0
04/07/2019,7,17,12.2
04/07/2019,7,18,20.3
04/07/2019,7,19,13.1
04/07/2019,7,20,7.7
04/07/2019,7,21,2.4
04/07/2019,7,22,1.5
04/07/2019,7,23,0.7
05/07/2019,7,0,0.3
05/07/2019,7,1,0.8
05/07/2019,7,2,0.7
05/07/2019,7,3,0.6
05/07/2019,7,4,2.7
05/07/2019,7,5,10.2
05/07/2019,7,6,23.0
05/07/2019,7,7,25.4
05/07/2019,7,8,20.9
05/07/2019,7,9,24.8
05/07/2019,7,10,21.5
05/07/2019,7,11,20.0
05/07/2019,7,12,25.5
05/07/2019,7,13,21.0
05/07/2019,7,14,22.5
05/07/2019,7,15,16.4
05/07/2019,7,16,13.9
05/07/2019,7,17,9.7
05/07/2019,7,18,13.6
05/07/2019,7,19,10.3
05/07/2019,7,20,7.9
05/07/2019,7,21,6.2
05/07/2019,7,22,2.1
05/07/2019,7,23,2.1
06/07/2019,7,0,1.0
06/07/2019,7,1,0.6
06/07/2019,7,2,0.4
06/07/2019,7,3,0.1
06/07/2019,7,4,0.7
06/07/2019,7,5,2.4
06/07/2019,7,6,4.7
06/07/2019,7,7,7.4
06/07/2019,7,8,16.1
06/07/2019,7,9,7.1
06/07/2019,7,10,8.9
06/07/2019,7,11,10.0
06/07/2019,7,12,8.2
06/07/2019,7,13,11.6
06/07/2019,7,14,11.2
06/07/2019,7,15,9.8
06/07/2019,7,16,10.6
06/07/2019,7,17,13.2
06/07/2019,7,18,7.9
06/07/2019,7,19,6.9
06/07/2019,7,20,6.6
06/07/2019,7,21,2.2
06/07/2019,7,22,0.5
06/07/2019,7,23,0.0
07/07/2019,7,0,0.2
07/07/2019,7,1,0.0
07/07/2019,7,2,0.2
07/07/2019,7,3,1.4
07/07/2019,7,4,1.0
07/07/2019,7,5,5.7
07/07/2019,7,6,8.4
07/07/2019,7,7,8.0
07/07/2019,7,8,8.6
07/07/2019,7,9,10.3
07/07/2019,7,10,11.7
07/07/2019,7,11,9.8
07/07/2019,7,12,10.4
07/07/2019,7,13,12.3
07/07/2019,7,14,8.3
07/07/2019,7,15,6.9
07/07/2019,7,16,7.8
07/07/2019,7,17,6.4
07/07/2019,7,18,5.8
